,source_file,speaker_id,utterance,utt_id,region_id,c_type,target
6542,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[S- this] might have been junior high school time, so we were",998,LES,copula,we were
6543,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,[We were in junior high school. Yeah.],1002,LES,copula,We were
6544,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"I was then, you know, ki- school. Kind of concentrating on school a little bit. Finding our little part time jobs.",1013,LES,copula,I was
6545,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"okay, if you can't [you know, leave out that ingredient. Yeah, exactly. You had to go to Vladecks], or wherever they were, that's where you had to go.",1023,LES,copula,they were
6546,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"you [know, when we were]",1100,LES,copula,we were
6547,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"No, but [I think] even some- even some of the public housing, they were",1146,LES,copula,they were
6548,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"Except for those people that hang on, they ain't getting out of here, [I ain't leaving.] Um, I'm gonna be here, you know, and there's a few of those people that I still see",1202,LES,contracted,I'm
6549,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"that I'm say, oh man, it's good to see you, I haven't seen you, you know, you're still here, you know, still living down here.",1207,LES,contracted,I'm
6550,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"Yeah, we're working part time, I was going to school, at the same time, playing in these bands, wherever it, you know.",1290,LES,contracted,we're
6551,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"Yeah, we're working part time, I was going to school, at the same time, playing in these bands, wherever it, you know.",1290,LES,copula,I was
6552,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[Yeah, I'm kind of] doing that now still.",1297,LES,contracted,I'm
6553,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[Then, the] Lower East Side, when I was a kid was like",1356,LES,copula,I was
6554,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[Uh.] I mean, I don't even know, I couldn't even tell you, I couldn't tell you be more specific about it, but I'm sure that",1457,LES,contracted,I'm
6555,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,As it was. I think we were closer,1479,LES,copula,we were
6556,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,You know. [We were closer.],1483,LES,copula,We were
6557,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"Well, I mean you- [you- if you listen] to the news, you can hear how much money we're spending on some",1533,LES,contracted,we're
6558,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,Yeah. With the whole thing. I had to- I was pretty good,1574,LES,copula,I was
6559,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"I don't think that when we were growing up early,",1658,LES,copula,we were
6560,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[uh. Yeah.] Couple of people from [back then, when we were growing] up. Yeah. And they would still, they're still doing it. Same thing.",1679,LES,copula,we were
6561,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"to what level do I get involved with it, you know what I'm saying. [And]",1700,LES,contracted,I'm
6562,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[I would say the middle] class. I think back then, we were like lower",1736,LES,copula,we were
6563,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,Definitely weren't that. We were like,1739,LES,copula,We were
6564,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,It was [lower. We were in the lower.],1747,LES,copula,We were
6565,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"Whe- we were the lower lower, or the middle lower,",1749,LES,copula,we were
6566,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,[We were] in the [lower.],1753,LES,copula,We were
6567,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,/you know I'm-/,1770,LES,contracted,I'm
6568,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[Well, I think] if you live- if she was in the [projects, no.]",1808,LES,copula,she was
6569,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,Right. And that's- that's what I'm saying. That's what's happening.,1846,LES,contracted,I'm
6570,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,I'm not bitter about that. Don't get me wrong.,1868,LES,contracted,I'm
6571,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,I'm you know. [Tha- just- just.],1870,LES,contracted,I'm
6572,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,[But the is.],1893,LES,copula,he is
6573,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,Was into that. I'm- r- you know.,1947,LES,contracted,I'm
6574,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"I f- I cause I studied- I was in the basketball team that was a part of the Henry Street Settlement. I couldn't play, but.",2013,LES,copula,I was
6575,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"I bet I'm gonna get in first, and he said, nah, bet I'm gonna get in first. So, one day,",2039,LES,contracted,I'm
6575,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"I bet I'm gonna get in first, and he said, nah, bet I'm gonna get in first. So, one day,",2039,LES,contracted,I'm
6576,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"I was so excited, a guy p- okay Mitchell, you getting in.",2041,LES,copula,I was
6577,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[back on] the bench. That was it, and I was like okay. My brother was like, he was like, oh, no. He didn't do that.",2057,LES,copula,I was
6577,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[back on] the bench. That was it, and I was like okay. My brother was like, he was like, oh, no. He didn't do that.",2057,LES,copula,he was
6578,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"Yeah, well, do you need all that? And he's like do you need [all that?]",2131,LES,contracted,he's
6579,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"Because now, we were at their- at their [will now, you know.]",2201,LES,copula,we were
6580,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[I mean, I'm-]",2253,LES,contracted,I'm
6581,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,I'm happy to see that.,2254,LES,contracted,I'm
6582,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,Or my kids when I- when the- when they were growing up.,2390,LES,copula,they were
6583,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,You know what I'm saying?,2424,LES,contracted,I'm
6584,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"So, without that now, what are the kids gonna do? If- if I- I- like I say, I'm not saying I'm an exception,",2428,LES,contracted,I'm
6584,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"So, without that now, what are the kids gonna do? If- if I- I- like I say, I'm not saying I'm an exception,",2428,LES,contracted,I'm
6585,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[But,] I'm close with my kids, you know what I'm saying? And we- we",2430,LES,contracted,I'm
6585,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[But,] I'm close with my kids, you know what I'm saying? And we- we",2430,LES,contracted,I'm
6586,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[k- you can get people] together. You know, what I'm saying. And- and- and have things for them to do. Cause I don't know what the kids are doing now.",2459,LES,contracted,I'm
6587,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"[You could say, I mean,] it's a lot of homeless people too, you know, it's a lot of. I mean, I'm-",2487,LES,contracted,I'm
6588,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,in- to- for these communities to do something. [You know what I'm saying?],2494,LES,contracted,I'm
6589,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"You know what I'm saying, so.",2501,LES,contracted,I'm
6590,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"You know, who's money we're taking in taxes every week.",2510,LES,contracted,we're
6591,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,You know what I'm saying? [Well you know.],2512,LES,contracted,I'm
6592,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"I mean, I'm ev-",2536,LES,contracted,I'm
6593,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"I mean, if you go <laugh> I was down in Georgia not too long ago,",2537,LES,copula,I was
6594,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"And here, I'm used to. Wherever you go, you see tall buildings, [so that] wouldn't",2545,LES,contracted,I'm
6595,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"And I think cause people, you just moving here, I'm just moving here I- just cause I'm so I can be close to where I work in Midtown.",2568,LES,contracted,I'm
6595,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"And I think cause people, you just moving here, I'm just moving here I- just cause I'm so I can be close to where I work in Midtown.",2568,LES,contracted,I'm
6596,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,I don't look at it like that now. You know what I'm saying? It doesn't- it doesn't,2626,LES,contracted,I'm
6597,LES_se0_ag3_m_02_1,LES_se0_ag3_m_02,"look like that's what you come here for. Is you come here, Lower East Side because it's close to Midtown and I work there. You know [what I'm saying, or.]",2630,LES,contracted,I'm
6598,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,I was born and raised in Harlem.,30,LES,copula,I was
6599,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"little piece that I'm about to give you,",41,LES,contracted,I'm
6600,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"see, we are people of doers. We're always doing, doing, doing, and we never stop to think, how do we get from point A to point B?",64,LES,contracted,We're
6601,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"Well, now I'm'a take you on a journey.",66,LES,contracted,I'm
6602,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,I was an African American woman,74,LES,copula,I was
6603,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"he doesn't speak, he's suffering from autism and retardation.",100,LES,contracted,he's
6604,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"I mean, I was in college, at /RD-SCHOOL-2/,",114,LES,copula,I was
6605,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"I was ha- a- I had my boys in school,",116,LES,copula,I was
6606,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"I had my grants all lined up, and everything was fine. I was doing well in school too.",118,LES,copula,I was
6607,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"They weren't your average junkies, they were very social.",130,LES,copula,they were
6608,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"and she was um,",166,LES,copula,she was
6609,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"and he told her, he was gonna kill her.",172,LES,copula,he was
6610,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"And then when he got everybody out, and they tried to get out, they found out they were blocked.",196,LES,copula,they were
6611,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"I noticed, that they were bringing out a um,",289,LES,copula,they were
6612,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,He was a paraplegic.,295,LES,copula,He was
6613,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,And he was right back home.,320,LES,copula,he was
6614,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"Yes, he was paralyzed from the waist down.",322,LES,copula,he was
6615,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,He was not quadra. Para.,324,LES,copula,He was
6616,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,and he's determined to sell even more drugs than he did before.,348,LES,contracted,he's
6617,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"And also, I was mostly in and out.",358,LES,copula,I was
6618,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"There were people jumping out the window because they were ODing,",436,LES,copula,they were
6619,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"circus. They was death around, young people were dropping dead around and in this building,",450,LES,copula,They was
6620,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"Cause I was angry enough to do something about it, but I thought she was gonna do it.",539,LES,copula,I was
6620,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"Cause I was angry enough to do something about it, but I thought she was gonna do it.",539,LES,copula,she was
6621,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,"I mean, I was one scared",577,LES,copula,I was
6622,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,I was-,620,LES,copula,I was
6623,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,I was trained,622,LES,copula,I was
6624,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,I was so afraid I did not,630,LES,copula,I was
6625,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,And I was able to organize,642,LES,copula,I was
6626,LES_se0_ag4_f_01_1,LES_se0_ag4_f_01,then they were willing to work with me to get the other two out.,656,LES,copula,they were
6627,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"Okay. I was born on May the fifth, nineteen twenty-nine.",6,LES,copula,I was
6628,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"And while I was in, and just before I",43,LES,copula,I was
6629,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,A- and over- I was really overcome by that whole process.,129,LES,copula,I was
6630,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"you know, they were",143,LES,copula,they were
6631,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"which meant, they were really sick.",150,LES,copula,they were
6632,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,I- I'm not a,158,LES,contracted,I'm
6633,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"PhD or an MD, I'm just a guy that took a masters in",160,LES,contracted,I'm
6634,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"a- and so, that, you know, I was doing that sort of routinized thing you know a-",164,LES,copula,I was
6635,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"eh- I- I must admit, I- I was b-",228,LES,copula,I was
6636,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"for some ex- inexplicable reason, I was",232,LES,copula,I was
6637,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,I was recruited as,242,LES,copula,I was
6638,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,Vice President of marketing for the corporation. I was only the third,283,LES,copula,I was
6639,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"thrust of it was, I was gonna provide these high level marketing services",319,LES,copula,I was
6640,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"all of a sudden, I was reminded of a life long ambition that I'd had. I wanted to be an episcopal minister for years.",361,LES,copula,I was
6641,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"And then we had another priest here, that was, and I was talking to him about it and he-",386,LES,copula,I was
6642,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,cause I was in my sixties then.,418,LES,copula,I was
6643,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"So, you know, I studied for four years, and ho- but then I was ordained",451,LES,copula,I was
6644,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"So, um, I'm- I'm gonna give it to him eventually, but",497,LES,contracted,I'm
6644,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"So, um, I'm- I'm gonna give it to him eventually, but",497,LES,contracted,I'm
6645,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"So, I thought you know I said you know, that's really a good idea. He said, well, I'm glad you like it because you got it.",549,LES,contracted,I'm
6646,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"I said, look, I'm a businessman turned minister, I don't know anything at all about restoration, preservation, or history. I hated history.",553,LES,contracted,I'm
6647,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"uh, for three years, which was interesting, because I was",579,LES,copula,I was
6648,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"a paid consultant, but I was really learning",581,LES,copula,I was
6649,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,And we were doing research on a genealogical,597,LES,copula,we were
6650,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"we were encouraged to proceed,",627,LES,copula,we were
6651,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,they were pretty much forced to,639,LES,copula,they were
6652,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"was a person of African decent. He was a Afro-Portuguese sailor,",716,LES,copula,He was
6653,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,He was abandoned in the harbor.,723,LES,copula,He was
6654,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,they were the people,882,LES,copula,they were
6655,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"And so, we're working hard",902,LES,contracted,we're
6656,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"but- but, we're, you know, we're pushing on, we're persevering as best we can.",920,LES,contracted,we're
6656,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"but- but, we're, you know, we're pushing on, we're persevering as best we can.",920,LES,contracted,we're
6656,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"but- but, we're, you know, we're pushing on, we're persevering as best we can.",920,LES,contracted,we're
6657,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,We're now,924,LES,contracted,We're
6658,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,Wa- we- we're developing a curriculum,938,LES,contracted,we're
6659,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"So we're hoping to get that set, because once we do that, then",977,LES,contracted,we're
6660,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,We're now members of the,1004,LES,contracted,We're
6661,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"that's run out of the National Trust for Historic Preservation, so we're- we're connecting and-",1029,LES,contracted,we're
6661,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"that's run out of the National Trust for Historic Preservation, so we're- we're connecting and-",1029,LES,contracted,we're
6662,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"you know, I- I am the busiest retired person in America, I'm [seventy nine years old, I work] too hard,",1037,LES,contracted,I'm
6663,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"Well, I just- [/what I was just about to ??/]",1064,LES,copula,I was
6664,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"my grandmother, and my mother, and her sister, they were both master seamstresses.",1086,LES,copula,they were
6665,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"this is the most incredible thing, I'm- I'm still",1148,LES,contracted,I'm
6665,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"this is the most incredible thing, I'm- I'm still",1148,LES,contracted,I'm
6666,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"of very diverse backgrounds, and ethnicities, and things, cause we were all in same boat.",1276,LES,copula,we were
6667,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"It's not as if we were just a small community, a suburban community somewhere,",1347,LES,copula,we were
6668,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"and they're rationalizing, like, oh yeah, we're gonna put a lot of",1538,LES,contracted,we're
6669,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,what- what we're facing,1611,LES,contracted,we're
6670,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,I'm not so sanguine that,1619,LES,contracted,I'm
6671,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"But, I- I'm just a-",1629,LES,contracted,I'm
6672,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,A- And I'm always amazed at the kind of,1854,LES,contracted,I'm
6673,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"But, they were, for example,",2198,LES,copula,they were
6674,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,the- they were,2200,LES,copula,they were
6675,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"They were- they owned businesses in the West Village, a- you know, in Greenwich Village and places like [that.]",2208,LES,copula,They were
6676,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,and so a- what- I guess what I'm saying is that they- they-,2212,LES,contracted,I'm
6677,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"Right away, no no, I'm- I'm from Dominican Republic.",2285,LES,contracted,I'm
6677,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"Right away, no no, I'm- I'm from Dominican Republic.",2285,LES,contracted,I'm
6678,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"So, it's- So I guess maybe we're a couple of decades away.",2408,LES,contracted,we're
6679,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,ow- I'm s- and I know /RD-NAME-4/ well.,2430,LES,contracted,I'm
6680,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"I said, I'm so happy that you do this.",2436,LES,contracted,I'm
6681,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,"the Empire Roller Ring, I said, you know, I threw a picket line around that place, I was sixteen years old because they wouldn't let African Americans",2460,LES,copula,I was
6682,LES_se0_ag4_m_01_1,LES_se0_ag4_m_01,they were so rich with history and- and stories and things of that sort.,2560,LES,copula,they were
6683,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"He was their head teacher,",18,LES,copula,He was
6684,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,And he's the only one that could do anything with him.,22,LES,contracted,he's
6685,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,[Well he's.],75,LES,contracted,he's
6686,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,He is young.,90,LES,copula,He is
6687,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"I'm'a show you his picture before you leave. He's young, he's not a old man.",92,LES,contracted,I'm
6687,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"I'm'a show you his picture before you leave. He's young, he's not a old man.",92,LES,contracted,He's
6687,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"I'm'a show you his picture before you leave. He's young, he's not a old man.",92,LES,contracted,he's
6688,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"Oh, I'm worried about my son now.",96,LES,contracted,I'm
6689,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"He's in their day, uh, day rehab.",109,LES,contracted,He's
6690,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"And now this happened, and he's not coming back, so there's only one teacher left.",147,LES,contracted,he's
6691,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,And she's a Brazilian.,149,LES,contracted,she's
6692,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"And if they would tell him they were going to the drug floor to see the drug dealer,",279,LES,copula,they were
6693,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"[And] they're gonna make sure the drug dea- they'll make sure the man lets you in, and make sure he's home and he'll let you in. You don't mind do you?",289,LES,contracted,he's
6694,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"and we saw how much we really needed one another, we were all there in the backyard with the barbecue going, and everybody took",424,LES,copula,we were
6695,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"But, by the time my contract was up in this building in two thousand and four, I was able to put a plan together",486,LES,copula,I was
6696,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,And we were the only ones on the Lower East Side that got,492,LES,copula,we were
6697,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,I was able to do that because I was able to get,498,LES,copula,I was
6697,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,I was able to do that because I was able to get,498,LES,copula,I was
6698,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"I was gonna make the cover, but",522,LES,copula,I was
6699,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"[I was.] But,",524,LES,copula,I was
6700,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,took [the cover that day.] I was in the Metro [section. Front the.],527,LES,copula,I was
6701,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,I want to. I'm outside. Get the fuck out of my face.,705,LES,contracted,I'm
6702,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,they were gonna have,722,LES,copula,they were
6703,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"uh, they were gonna have less issues, and",728,LES,copula,they were
6704,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,Fif- they were talking about,798,LES,copula,they were
6705,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,They were- that wa- tha- that was,990,LES,copula,They were
6706,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"He's named after um,",1270,LES,contracted,He's
6707,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,And the be- most doc- the one documentation you must have is the one that says you make seventy-seven thousand dollars.,1412,LES,copula,he be
6708,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"I mean, I'm serious. Between s- first and second.]",1543,LES,contracted,I'm
6709,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,I'm spoiled to a new art form.,1637,LES,contracted,I'm
6710,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,promised that we're gonna have low income.,1702,LES,contracted,we're
6711,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"Those are the ones, I mean, they were ugly.",1728,LES,copula,they were
6712,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"I'm [serious,] these people are [outrageous.]",1820,LES,contracted,I'm
6713,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"[There would be hope] if they wou- if it wasn't for Sheldon Silver, but because he is",2010,LES,copula,he is
6714,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,People don't realize how powerful he is.,2027,LES,copula,he is
6715,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,[I'm'a get my water.],2031,LES,contracted,I'm
6716,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,thought he was powerful until he ran up against Shel- Sheldon Silver and you saw what real power was.,2037,LES,copula,he was
6717,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,I'm serious.,2125,LES,contracted,I'm
6718,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,<ts> I'm here.,2171,LES,contracted,I'm
6719,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"In the summers, I'm at the Hamptons, I'm in Europe, blah blah, you know what I mean?",2177,LES,contracted,I'm
6719,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"In the summers, I'm at the Hamptons, I'm in Europe, blah blah, you know what I mean?",2177,LES,contracted,I'm
6720,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,And he's gonna change the use of the building so that you,2244,LES,contracted,he's
6721,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"Yeah, I mean, I'm here.",2282,LES,contracted,I'm
6722,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"through Williamsburg, because I was giving a talk at the Ninetieth precinct",2548,LES,copula,I was
6723,LES_se0_ag4_f_01_2,LES_se0_ag4_f_01,"I used to have to tell them, look, I know /RD-NAME-2/, and I'm a organizer.",2558,LES,contracted,I'm
6724,LES_se0_ag2_m_01_1,LES_se0_ag2_m_01,"<ts> Kay. I was born November eleventh, nineteen eighty-four",11,LES,copula,I was
6725,LES_se0_ag2_m_01_1,LES_se0_ag2_m_01,"[Um,] so I'm originally a Brooklynite.",15,LES,contracted,I'm
6726,LES_se0_ag2_m_01_1,LES_se0_ag2_m_01,I lived in Brooklyn up until I was,16,LES,copula,I was
6727,LES_se0_ag2_m_01_1,LES_se0_ag2_m_01,"three or four years old, then I moved to this apartment on [/RD-ADDRESS-/, now I'm in the s-]",18,LES,contracted,I'm
6728,LES_se0_ag2_m_01_1,LES_se0_ag2_m_01,"[Yeah, same] exact I- I been living here for going on twenty-one, twenty-two years now.",21,LES,copula,I been
6729,LES_se0_ag2_m_01_1,LES_se0_ag2_m_01,"since then I was born, we",53,LES,copula,I was
6730,LES_se0_ag2_m_01_1,LES_se0_ag2_m_01,"[And now] we're s- that's where the heard of our family's at, at the Bedford-Stuyvesant, [Brooklyn.]",57,LES,contracted,we're
6731,LES_se0_ag2_m_01_1,LES_se0_ag2_m_01,"you know, move. I was- I was a kid.",77,LES,copula,I was
